id,name,species_id,height,weight,base_exp,order,is_default,,
54,psyduck,54,8,196,64,93,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('54','psyduck','54','196','8','64','93','1');"
55,golduck,55,17,766,175,94,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('55','golduck','55','766','17','175','94','1');"
56,mankey,56,5,280,61,95,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('56','mankey','56','280','5','61','95','1');"
57,primeape,57,10,320,159,96,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('57','primeape','57','320','10','159','96','1');"
58,growlithe,58,7,190,70,97,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('58','growlithe','58','190','7','70','97','1');"
59,arcanine,59,19,1550,194,98,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('59','arcanine','59','1550','19','194','98','1');"
60,poliwag,60,6,124,60,99,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('60','poliwag','60','124','6','60','99','1');"
61,poliwhirl,61,10,200,135,100,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('61','poliwhirl','61','200','10','135','100','1');"
62,poliwrath,62,13,540,255,101,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('62','poliwrath','62','540','13','255','101','1');"
63,abra,63,9,195,62,103,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('63','abra','63','195','9','62','103','1');"
64,kadabra,64,13,565,140,104,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('64','kadabra','64','565','13','140','104','1');"
65,alakazam,65,15,480,250,105,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('65','alakazam','65','480','15','250','105','1');"
66,machop,66,8,195,61,107,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('66','machop','66','195','8','61','107','1');"
67,machoke,67,15,705,142,108,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('67','machoke','67','705','15','142','108','1');"
68,machamp,68,16,1300,253,109,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('68','machamp','68','1300','16','253','109','1');"
69,bellsprout,69,7,40,60,110,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('69','bellsprout','69','40','7','60','110','1');"
70,weepinbell,70,10,64,137,111,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('70','weepinbell','70','64','10','137','111','1');"
71,victreebel,71,17,155,221,112,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('71','victreebel','71','155','17','221','112','1');"
72,tentacool,72,9,455,67,113,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('72','tentacool','72','455','9','67','113','1');"
73,tentacruel,73,16,550,180,114,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('73','tentacruel','73','550','16','180','114','1');"
74,geodude,74,4,200,60,115,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('74','geodude','74','200','4','60','115','1');"
75,graveler,75,10,1050,137,117,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('75','graveler','75','1050','10','137','117','1');"
76,golem,76,14,3000,223,119,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('76','golem','76','3000','14','223','119','1');"
77,ponyta,77,10,300,82,121,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('77','ponyta','77','300','10','82','121','1');"
78,rapidash,78,17,950,175,123,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('78','rapidash','78','950','17','175','123','1');"
79,slowpoke,79,12,360,63,125,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('79','slowpoke','79','360','12','63','125','1');"
80,slowbro,80,16,785,172,127,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('80','slowbro','80','785','16','172','127','1');"
81,magnemite,81,3,60,65,132,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('81','magnemite','81','60','3','65','132','1');"
82,magneton,82,10,600,163,133,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('82','magneton','82','600','10','163','133','1');"
83,farfetchd,83,8,150,132,135,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('83','farfetchd','83','150','8','132','135','1');"
84,doduo,84,14,392,62,137,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('84','doduo','84','392','14','62','137','1');"
85,dodrio,85,18,852,165,138,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('85','dodrio','85','852','18','165','138','1');"
86,seel,86,11,900,65,139,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('86','seel','86','900','11','65','139','1');"
87,dewgong,87,17,1200,166,140,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('87','dewgong','87','1200','17','166','140','1');"
88,grimer,88,9,300,65,141,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('88','grimer','88','300','9','65','141','1');"
89,muk,89,12,300,175,143,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('89','muk','89','300','12','175','143','1');"
90,shellder,90,3,40,61,145,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('90','shellder','90','40','3','61','145','1');"
91,cloyster,91,15,1325,184,146,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('91','cloyster','91','1325','15','184','146','1');"
92,gastly,92,13,1,62,147,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('92','gastly','92','1','13','62','147','1');"
93,haunter,93,16,1,142,148,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('93','haunter','93','1','16','142','148','1');"
94,gengar,94,15,405,250,149,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('94','gengar','94','405','15','250','149','1');"
95,onix,95,88,2100,77,151,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('95','onix','95','2100','88','77','151','1');"
96,drowzee,96,10,324,66,154,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('96','drowzee','96','324','10','66','154','1');"
97,hypno,97,16,756,169,155,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('97','hypno','97','756','16','169','155','1');"
98,krabby,98,4,65,65,156,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('98','krabby','98','65','4','65','156','1');"
99,kingler,99,13,600,166,157,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('99','kingler','99','600','13','166','157','1');"
100,voltorb,100,5,104,66,158,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('100','voltorb','100','104','5','66','158','1');"
101,electrode,101,12,666,172,159,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('101','electrode','101','666','12','172','159','1');"
102,exeggcute,102,4,25,65,160,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('102','exeggcute','102','25','4','65','160','1');"
103,exeggutor,103,20,1200,186,161,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('103','exeggutor','103','1200','20','186','161','1');"
104,cubone,104,4,65,64,163,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('104','cubone','104','65','4','64','163','1');"
105,marowak,105,10,450,149,164,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('105','marowak','105','450','10','149','164','1');"
106,hitmonlee,106,15,498,159,168,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('106','hitmonlee','106','498','15','159','168','1');"
107,hitmonchan,107,14,502,159,169,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('107','hitmonchan','107','502','14','159','169','1');"
108,lickitung,108,12,655,77,171,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('108','lickitung','108','655','12','77','171','1');"
109,koffing,109,6,10,68,173,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('109','koffing','109','10','6','68','173','1');"
110,weezing,110,12,95,172,174,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('110','weezing','110','95','12','172','174','1');"
111,rhyhorn,111,10,1150,69,176,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('111','rhyhorn','111','1150','10','69','176','1');"
112,rhydon,112,19,1200,170,177,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('112','rhydon','112','1200','19','170','177','1');"
113,chansey,113,11,346,395,180,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('113','chansey','113','346','11','395','180','1');"
114,tangela,114,10,350,87,182,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('114','tangela','114','350','10','87','182','1');"
115,kangaskhan,115,22,800,172,184,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('115','kangaskhan','115','800','22','172','184','1');"
116,horsea,116,4,80,59,186,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('116','horsea','116','80','4','59','186','1');"
117,seadra,117,12,250,154,187,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('117','seadra','117','250','12','154','187','1');"
118,goldeen,118,6,150,64,189,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('118','goldeen','118','150','6','64','189','1');"
119,seaking,119,13,390,158,190,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('119','seaking','119','390','13','158','190','1');"
120,staryu,120,8,345,68,191,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('120','staryu','120','345','8','68','191','1');"
121,starmie,121,11,800,182,192,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('121','starmie','121','800','11','182','192','1');"
122,mr-mime,122,13,545,161,194,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('122','mr-mime','122','545','13','161','194','1');"
123,scyther,123,15,560,100,196,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('123','scyther','123','560','15','100','196','1');"
124,jynx,124,14,406,159,200,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('124','jynx','124','406','14','159','200','1');"
125,electabuzz,125,11,300,172,202,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('125','electabuzz','125','300','11','172','202','1');"
126,magmar,126,13,445,173,205,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('126','magmar','126','445','13','173','205','1');"
127,pinsir,127,15,550,175,207,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('127','pinsir','127','550','15','175','207','1');"
128,tauros,128,14,884,172,209,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('128','tauros','128','884','14','172','209','1');"
129,magikarp,129,9,100,40,210,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('129','magikarp','129','100','9','40','210','1');"
130,gyarados,130,65,2350,189,211,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('130','gyarados','130','2350','65','189','211','1');"
131,lapras,131,25,2200,187,213,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('131','lapras','131','2200','25','187','213','1');"
132,ditto,132,3,40,101,214,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('132','ditto','132','40','3','101','214','1');"
133,eevee,133,3,65,65,215,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('133','eevee','133','65','3','65','215','1');"
134,vaporeon,134,10,290,184,217,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('134','vaporeon','134','290','10','184','217','1');"
135,jolteon,135,8,245,184,218,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('135','jolteon','135','245','8','184','218','1');"
136,flareon,136,9,250,184,219,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('136','flareon','136','250','9','184','219','1');"
137,porygon,137,8,365,79,225,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('137','porygon','137','365','8','79','225','1');"
138,omanyte,138,4,75,71,228,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('138','omanyte','138','75','4','71','228','1');"
139,omastar,139,10,350,173,229,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('139','omastar','139','350','10','173','229','1');"
140,kabuto,140,5,115,71,230,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('140','kabuto','140','115','5','71','230','1');"
141,kabutops,141,13,405,173,231,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('141','kabutops','141','405','13','173','231','1');"
142,aerodactyl,142,18,590,180,232,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('142','aerodactyl','142','590','18','180','232','1');"
143,snorlax,143,21,4600,189,235,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('143','snorlax','143','4600','21','189','235','1');"
144,articuno,144,17,554,290,236,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('144','articuno','144','554','17','290','236','1');"
145,zapdos,145,16,526,290,238,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('145','zapdos','145','526','16','290','238','1');"
146,moltres,146,20,600,290,240,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('146','moltres','146','600','20','290','240','1');"
147,dratini,147,18,33,60,242,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('147','dratini','147','33','18','60','242','1');"
148,dragonair,148,40,165,147,243,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('148','dragonair','148','165','40','147','243','1');"
149,dragonite,149,22,2100,300,244,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('149','dragonite','149','2100','22','300','244','1');"
150,mewtwo,150,20,1220,340,245,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('150','mewtwo','150','1220','20','340','245','1');"
151,mew,151,4,40,300,248,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('151','mew','151','40','4','300','248','1');"
152,chikorita,152,9,64,64,249,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('152','chikorita','152','64','9','64','249','1');"
153,bayleef,153,12,158,142,250,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('153','bayleef','153','158','12','142','250','1');"
154,meganium,154,18,1005,236,251,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('154','meganium','154','1005','18','236','251','1');"
155,cyndaquil,155,5,79,62,252,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('155','cyndaquil','155','79','5','62','252','1');"
156,quilava,156,9,190,142,253,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('156','quilava','156','190','9','142','253','1');"
157,typhlosion,157,17,795,240,254,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('157','typhlosion','157','795','17','240','254','1');"
158,totodile,158,6,95,63,255,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('158','totodile','158','95','6','63','255','1');"
159,croconaw,159,11,250,142,256,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('159','croconaw','159','250','11','142','256','1');"
160,feraligatr,160,23,888,239,257,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('160','feraligatr','160','888','23','239','257','1');"
161,sentret,161,8,60,43,258,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('161','sentret','161','60','8','43','258','1');"
162,furret,162,18,325,145,259,1,,"INSERT INTO pokemon (id,name,species_id,height,weight,base_exp,""order"",is_default) VALUES ('162','furret','162','325','18','145','259','1');"
