pokemon_id,ability_id,is_hidden,slot,,
12,14,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('12','14');"
12,110,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('12','110');"
13,19,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('13','19');"
13,50,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('13','50');"
14,61,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('14','61');"
15,68,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('15','68');"
15,97,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('15','97');"
16,51,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('16','51');"
16,77,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('16','77');"
16,145,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('16','145');"
17,51,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('17','51');"
17,77,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('17','77');"
17,145,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('17','145');"
18,51,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('18','51');"
18,77,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('18','77');"
18,145,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('18','145');"
19,50,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('19','50');"
19,62,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('19','62');"
19,55,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('19','55');"
20,50,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('20','50');"
20,62,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('20','62');"
20,55,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('20','55');"
21,51,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('21','51');"
21,97,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('21','97');"
22,51,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('22','51');"
22,97,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('22','97');"
23,22,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('23','22');"
23,61,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('23','61');"
23,127,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('23','127');"
24,22,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('24','22');"
24,61,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('24','61');"
24,127,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('24','127');"
25,9,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('25','9');"
25,31,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('25','31');"
26,9,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('26','9');"
26,31,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('26','31');"
27,8,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('27','8');"
27,146,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('27','146');"
28,8,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('28','8');"
28,146,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('28','146');"
29,38,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('29','38');"
29,79,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('29','79');"
29,55,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('29','55');"
30,38,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('30','38');"
30,79,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('30','79');"
30,55,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('30','55');"
31,38,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('31','38');"
31,79,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('31','79');"
31,125,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('31','125');"
32,38,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('32','38');"
32,79,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('32','79');"
32,55,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('32','55');"
33,38,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('33','38');"
33,79,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('33','79');"
33,55,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('33','55');"
34,38,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('34','38');"
34,79,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('34','79');"
34,125,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('34','125');"
35,56,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('35','56');"
35,98,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('35','98');"
35,132,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('35','132');"
36,56,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('36','56');"
36,98,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('36','98');"
36,109,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('36','109');"
37,18,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('37','18');"
37,70,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('37','70');"
38,18,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('38','18');"
38,70,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('38','70');"
39,56,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('39','56');"
39,172,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('39','172');"
39,132,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('39','132');"
40,56,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('40','56');"
40,172,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('40','172');"
40,119,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('40','119');"
41,39,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('41','39');"
41,151,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('41','151');"
42,39,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('42','39');"
42,151,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('42','151');"
43,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('43','34');"
43,50,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('43','50');"
44,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('44','34');"
44,1,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('44','1');"
45,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('45','34');"
45,27,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('45','27');"
46,27,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('46','27');"
46,87,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('46','87');"
46,6,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('46','6');"
47,27,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('47','27');"
47,87,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('47','87');"
47,6,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('47','6');"
48,14,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('48','14');"
48,110,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('48','110');"
48,50,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('48','50');"
49,19,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('49','19');"
49,110,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('49','110');"
49,147,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('49','147');"
50,8,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('50','8');"
50,71,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('50','71');"
50,159,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('50','159');"
51,8,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('51','8');"
51,71,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('51','71');"
51,159,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('51','159');"
52,53,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('52','53');"
52,101,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('52','101');"
52,127,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('52','127');"
53,7,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('53','7');"
53,101,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('53','101');"
53,127,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('53','127');"
54,6,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('54','6');"
54,13,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('54','13');"
54,33,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('54','33');"
55,6,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('55','6');"
55,13,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('55','13');"
55,33,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('55','33');"
56,72,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('56','72');"
56,83,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('56','83');"
56,128,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('56','128');"
57,72,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('57','72');"
57,83,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('57','83');"
57,128,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('57','128');"
58,22,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('58','22');"
58,18,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('58','18');"
58,154,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('58','154');"
59,22,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('59','22');"
59,18,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('59','18');"
59,154,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('59','154');"
60,11,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('60','11');"
60,6,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('60','6');"
60,33,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('60','33');"
61,11,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('61','11');"
61,6,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('61','6');"
61,33,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('61','33');"
62,11,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('62','11');"
62,6,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('62','6');"
62,33,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('62','33');"
63,28,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('63','28');"
63,39,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('63','39');"
63,98,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('63','98');"
64,28,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('64','28');"
64,39,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('64','39');"
64,98,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('64','98');"
65,28,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('65','28');"
65,39,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('65','39');"
65,98,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('65','98');"
66,62,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('66','62');"
66,99,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('66','99');"
66,80,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('66','80');"
67,62,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('67','62');"
67,99,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('67','99');"
67,80,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('67','80');"
68,62,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('68','62');"
68,99,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('68','99');"
68,80,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('68','80');"
69,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('69','34');"
69,82,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('69','82');"
70,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('70','34');"
70,82,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('70','82');"
71,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('71','34');"
71,82,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('71','82');"
72,29,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('72','29');"
72,64,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('72','64');"
72,44,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('72','44');"
73,29,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('73','29');"
73,64,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('73','64');"
73,44,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('73','44');"
74,69,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('74','69');"
74,5,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('74','5');"
74,8,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('74','8');"
75,69,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('75','69');"
75,5,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('75','5');"
75,8,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('75','8');"
76,69,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('76','69');"
76,5,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('76','5');"
76,8,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('76','8');"
77,50,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('77','50');"
77,18,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('77','18');"
77,49,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('77','49');"
78,50,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('78','50');"
78,18,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('78','18');"
78,49,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('78','49');"
79,12,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('79','12');"
79,20,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('79','20');"
79,144,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('79','144');"
80,12,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('80','12');"
80,20,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('80','20');"
80,144,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('80','144');"
81,42,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('81','42');"
81,5,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('81','5');"
81,148,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('81','148');"
82,42,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('82','42');"
82,5,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('82','5');"
82,148,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('82','148');"
83,51,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('83','51');"
83,39,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('83','39');"
83,128,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('83','128');"
84,50,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('84','50');"
84,48,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('84','48');"
84,77,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('84','77');"
85,50,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('85','50');"
85,48,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('85','48');"
85,77,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('85','77');"
86,47,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('86','47');"
86,93,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('86','93');"
86,115,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('86','115');"
87,47,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('87','47');"
87,93,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('87','93');"
87,115,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('87','115');"
88,1,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('88','1');"
88,60,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('88','60');"
88,143,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('88','143');"
89,1,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('89','1');"
89,60,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('89','60');"
89,143,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('89','143');"
90,75,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('90','75');"
90,92,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('90','92');"
90,142,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('90','142');"
91,75,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('91','75');"
91,92,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('91','92');"
91,142,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('91','142');"
92,26,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('92','26');"
93,26,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('93','26');"
94,130,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('94','130');"
95,69,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('95','69');"
95,5,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('95','5');"
95,133,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('95','133');"
96,15,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('96','15');"
96,108,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('96','108');"
96,39,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('96','39');"
97,15,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('97','15');"
97,108,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('97','108');"
97,39,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('97','39');"
98,52,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('98','52');"
98,75,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('98','75');"
98,125,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('98','125');"
99,52,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('99','52');"
99,75,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('99','75');"
99,125,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('99','125');"
100,43,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('100','43');"
100,9,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('100','9');"
100,106,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('100','106');"
101,43,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('101','43');"
101,9,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('101','9');"
101,106,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('101','106');"
102,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('102','34');"
102,139,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('102','139');"
103,34,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('103','34');"
103,139,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('103','139');"
104,69,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('104','69');"
104,31,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('104','31');"
104,4,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('104','4');"
105,69,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('105','69');"
105,31,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('105','31');"
105,4,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('105','4');"
106,7,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('106','7');"
106,120,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('106','120');"
106,84,1,3,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('106','84');"
107,51,0,1,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('107','51');"
107,89,0,2,,"INSERT INTO pokemon_abilities (pokemon_id,ability_id) VALUES ('107','89');"
